id,player_fifa_api_id,player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,max(date)
139775,207903,72256,1/7/16 0:00,67,67,left,medium,high,77,58,63,62,38,65,73,69,70,63,73,71,63,76,59,44,65,63,77,55,53,70,57,70,39,59,64,66,12,9,16,16,14,1/7/16 0:00
20795,198971,72259,3/24/16 0:00,69,69,right,high,high,52,67,72,70,62,62,62,50,68,67,53,53,58,75,58,74,66,84,77,64,80,72,73,65,59,57,67,62,15,8,15,16,15,3/24/16 0:00
178225,185173,72371,3/20/15 0:00,68,72,right,medium,medium,69,64,55,73,62,67,68,64,75,71,73,70,79,67,80,65,56,62,59,72,60,57,63,72,68,47,54,49,6,15,13,6,6,3/20/15 0:00
18761,182879,72374,5/12/16 0:00,78,78,left,medium,low,86,72,42,74,73,78,85,84,73,78,80,78,84,74,73,85,63,74,64,83,53,25,72,76,85,27,21,20,10,7,14,7,10,5/12/16 0:00
51257,201498,72393,4/14/16 0:00,64,64,right,medium,medium,55,57,54,65,58,61,56,58,62,66,73,76,77,66,73,61,84,68,61,57,69,66,57,61,61,62,64,59,8,15,14,10,12,4/14/16 0:00
12705,183999,72401,1/31/14 0:00,63,68,right,medium,medium,58,67,62,61,57,62,53,33,47,64,62,44,60,57,59,68,55,30,70,58,49,24,64,53,67,23,21,23,15,8,14,10,10,1/31/14 0:00
155246,183774,72417,3/10/16 0:00,71,73,right,low,medium,21,24,73,60,13,25,22,25,64,46,55,50,46,58,61,26,81,69,80,20,82,65,20,17,48,73,76,71,6,16,12,8,12,3/10/16 0:00
60226,164657,72420,2/15/13 0:00,66,67,left,low,medium,39,25,71,55,42,37,31,19,51,52,51,48,42,62,42,61,52,66,82,22,79,62,21,40,52,69,65,61,10,6,10,14,8,2/15/13 0:00
67458,179585,72424,2/22/11 0:00,58,68,right,norm,ormal,38,27,63,54,20,53,40,41,52,57,60,60,56,53,64,30,70,62,64,36,54,37,27,38,43,60,56,58,15,14,6,15,6,2/22/11 0:00
174842,183125,72436,2/25/16 0:00,76,76,right,high,medium,49,77,75,69,66,65,68,36,49,74,69,74,65,70,70,86,72,75,92,78,80,22,77,65,78,25,29,25,10,11,16,12,15,2/25/16 0:00
51170,199828,72441,2/7/14 0:00,65,67,right,high,medium,64,46,48,68,52,63,53,52,65,54,69,70,78,78,77,50,43,79,57,45,62,69,51,53,47,61,58,66,8,9,6,14,13,2/7/14 0:00
141226,210696,72448,7/18/14 0:00,69,73,left,low,high,39,26,66,50,35,33,35,39,44,50,59,59,55,60,33,65,75,55,83,47,71,70,31,35,49,72,72,68,11,8,7,10,8,7/18/14 0:00
142557,189799,72458,3/3/16 0:00,63,63,right,high,medium,60,59,48,65,49,61,55,63,59,65,65,62,58,70,66,68,49,62,76,69,54,55,59,62,56,53,52,64,13,7,16,12,15,3/3/16 0:00
76757,189148,72464,4/7/16 0:00,69,71,right,medium,medium,64,65,49,66,66,71,63,57,63,67,84,82,74,64,74,68,73,81,69,67,56,47,66,64,76,24,45,36,16,16,16,11,15,4/7/16 0:00
103574,184461,72479,9/21/15 0:00,66,66,right,medium,medium,65,20,65,62,17,45,34,40,57,59,65,72,53,52,61,39,70,71,74,42,64,68,58,49,31,67,67,66,15,6,13,16,16,9/21/15 0:00
120404,206402,72489,4/21/16 0:00,67,67,right,medium,medium,17,13,15,31,19,17,14,17,18,24,44,44,39,52,36,17,65,36,81,14,28,19,12,42,21,12,16,19,70,68,64,68,72,4/21/16 0:00
92335,190875,72518,5/12/16 0:00,77,77,right,medium,high,70,65,74,78,68,75,68,70,74,78,69,69,74,80,50,85,78,88,90,78,80,76,76,74,71,68,76,72,14,8,9,15,8,5/12/16 0:00
64558,199060,72532,2/4/16 0:00,72,72,left,medium,medium,79,53,59,63,63,57,81,76,69,71,70,67,56,70,71,77,73,70,73,69,80,76,43,49,64,73,75,75,12,14,6,14,9,2/4/16 0:00
27130,184432,72541,4/21/16 0:00,82,84,right,medium,medium,78,46,69,80,54,70,66,58,74,77,79,79,75,87,73,68,74,86,72,60,76,81,64,68,66,86,87,86,13,9,10,6,5,4/21/16 0:00
135298,190432,72542,5/12/16 0:00,71,71,right,medium,medium,67,49,63,57,49,58,61,45,53,60,71,72,67,72,74,74,91,86,67,56,79,74,53,56,56,69,73,79,10,7,6,6,5,5/12/16 0:00
72841,146969,72543,12/5/14 0:00,68,68,right,low,medium,38,21,71,53,42,31,21,26,51,52,66,72,71,59,57,36,72,70,69,22,83,75,47,57,33,67,67,68,9,15,13,10,14,12/5/14 0:00
64524,188390,72545,3/24/16 0:00,70,70,right,high,high,72,16,60,71,25,65,73,69,70,69,75,74,69,71,66,61,76,66,71,17,79,72,59,63,37,69,71,70,10,16,16,6,13,3/24/16 0:00
152943,223997,72613,4/14/16 0:00,65,65,right,medium,medium,62,58,53,59,68,64,64,41,60,62,77,82,71,66,71,68,62,72,61,59,44,53,68,61,54,52,54,51,13,9,13,12,7,4/14/16 0:00
17988,176915,72623,1/7/16 0:00,79,79,right,medium,medium,70,69,59,81,57,78,65,61,80,82,68,74,75,85,64,74,59,69,67,73,80,74,78,82,62,36,65,56,9,13,6,16,9,1/7/16 0:00
47096,209459,72628,10/2/15 0:00,65,65,right,medium,medium,41,65,58,64,52,57,45,54,52,57,59,69,61,62,52,70,66,68,77,60,61,39,77,64,61,38,42,39,1,1,1,1,1,10/2/15 0:00
10619,184565,72633,9/21/15 0:00,66,66,right,high,low,57,56,56,63,71,69,77,72,67,73,75,70,77,69,64,67,75,82,64,66,38,43,64,63,59,44,56,53,16,9,7,12,8,9/21/15 0:00
94308,186581,72656,5/12/16 0:00,77,77,left,medium,medium,78,66,72,82,74,78,85,84,80,84,76,76,76,62,76,84,84,78,68,80,48,37,70,76,76,44,42,47,3,3,5,5,3,5/12/16 0:00
121693,191648,72665,2/4/16 0:00,72,72,right,medium,medium,23,34,75,63,56,57,38,33,52,63,67,65,74,73,62,50,85,75,75,41,66,67,42,50,54,74,76,76,12,16,8,6,13,2/4/16 0:00
171813,181780,72707,4/28/16 0:00,72,73,right,medium,low,43,75,75,66,68,69,57,55,34,68,66,67,64,71,55,72,67,65,70,60,50,20,78,43,69,23,36,47,10,15,16,12,12,4/28/16 0:00
108359,187084,72735,3/10/16 0:00,77,77,right,medium,medium,62,80,87,67,71,65,32,36,31,70,88,87,75,76,68,80,91,79,78,64,70,51,78,60,75,42,29,21,1,1,1,1,1,3/10/16 0:00
66009,200236,72767,11/6/15 0:00,65,66,left,high,medium,48,24,61,59,23,59,28,38,31,45,74,84,59,57,34,72,27,69,94,48,67,62,29,20,34,56,71,70,8,15,13,13,16,11/6/15 0:00
84666,199866,72782,5/16/14 0:00,65,71,left,medium,medium,56,56,71,66,65,66,45,51,60,65,48,50,57,62,59,80,34,81,90,71,82,68,67,59,54,58,66,55,10,11,7,15,5,5/16/14 0:00
149289,157606,72810,2/22/11 0:00,73,76,right,,_0,13,11,12,29,14,13,14,12,29,23,66,58,59,61,66,23,78,50,66,14,31,21,12,33,22,13,12,11,80,69,63,67,78,2/22/11 0:00
17943,191541,72813,4/7/16 0:00,76,76,right,high,medium,76,36,61,77,34,75,68,36,75,77,77,78,77,76,75,68,72,81,50,49,65,76,72,65,41,76,74,78,10,13,16,15,16,4/7/16 0:00
130831,169329,72815,2/11/16 0:00,68,68,right,medium,medium,69,64,65,71,66,73,71,72,67,71,56,67,51,63,49,72,56,68,69,66,76,48,63,70,72,36,36,32,13,10,9,14,12,2/11/16 0:00
175472,229666,72819,3/3/16 0:00,63,63,right,medium,medium,25,26,57,51,28,29,30,31,49,47,58,62,40,51,51,39,66,61,74,20,58,64,30,29,42,65,67,66,6,10,11,6,13,3/3/16 0:00
51861,193930,72900,7/3/15 0:00,64,65,left,medium,low,31,67,55,40,62,54,64,67,39,60,72,69,70,66,74,66,60,62,56,59,63,39,70,58,57,25,37,32,14,5,9,14,10,7/3/15 0:00
177937,210815,72931,3/22/13 0:00,63,66,right,high,medium,54,64,63,62,63,57,60,62,46,64,65,70,61,63,60,62,65,69,71,58,52,23,66,61,67,17,21,15,9,15,13,14,11,3/22/13 0:00
57662,199845,73024,3/24/16 0:00,79,80,left,medium,medium,25,37,75,70,39,57,62,56,75,67,55,54,34,79,41,75,68,51,84,56,73,84,20,52,55,83,83,79,11,9,9,13,11,3/24/16 0:00
57899,183418,73034,2/22/12 0:00,58,68,right,low,medium,50,31,48,64,34,50,45,58,62,60,71,62,70,61,80,59,65,68,51,62,61,46,46,61,55,46,56,54,13,15,9,8,7,2/22/12 0:00
6403,194716,73047,5/5/16 0:00,66,66,left,medium,medium,64,30,58,60,45,62,58,40,56,60,68,75,74,62,74,37,76,84,72,25,68,62,51,29,33,70,68,68,11,11,13,9,13,5/5/16 0:00
2050,201176,73078,6/16/16 0:00,72,72,right,medium,high,43,36,76,68,40,51,35,48,67,61,40,52,35,65,47,74,49,74,90,35,83,76,52,61,52,63,77,59,6,14,13,14,7,6/16/16 0:00
168995,186648,73116,4/28/16 0:00,67,69,left,medium,medium,61,37,66,67,29,37,31,38,67,61,57,79,56,64,63,39,71,74,77,28,72,66,22,59,35,68,68,69,9,14,16,8,10,4/28/16 0:00
70073,192883,73167,5/12/16 0:00,85,86,right,high,high,80,74,53,85,84,87,83,64,78,89,87,84,90,85,83,87,72,84,67,78,70,68,84,87,72,49,53,55,5,11,14,5,7,5/12/16 0:00
63380,186270,73172,4/14/16 0:00,71,71,right,high,medium,72,65,56,76,68,79,61,70,69,78,77,71,70,75,69,77,53,73,60,69,61,42,74,77,75,31,43,34,14,15,11,14,14,4/14/16 0:00
180856,221914,73299,2/21/14 0:00,58,62,right,medium,medium,49,49,40,67,48,65,41,33,68,62,71,68,53,57,63,62,52,56,58,55,31,38,52,53,48,42,40,43,11,11,15,11,12,2/21/14 0:00
160652,206227,73357,9/20/13 0:00,61,66,right,medium,medium,48,51,40,64,52,72,51,62,57,58,73,66,59,51,68,62,62,60,55,53,33,26,56,64,63,35,29,31,14,9,9,9,12,9/20/13 0:00
91219,190641,73359,2/22/11 0:00,64,72,right,le,ean,53,62,46,52,57,71,73,62,26,65,80,73,78,66,58,67,61,66,61,59,58,21,55,67,43,11,24,12,8,9,9,13,7,2/22/11 0:00
135127,185427,73409,11/12/15 0:00,73,77,right,medium,medium,12,11,13,35,14,21,13,14,46,23,51,48,45,68,53,23,71,33,74,13,26,21,13,28,25,15,11,12,76,69,79,71,79,11/12/15 0:00
101350,184202,73447,5/10/13 0:00,68,68,left,medium,low,68,59,46,56,65,72,76,71,63,67,80,88,76,65,73,75,73,66,72,64,52,26,64,57,40,25,31,22,5,9,11,13,10,5/10/13 0:00
50824,179972,73448,11/19/15 0:00,72,72,right,medium,medium,64,75,75,69,73,68,52,64,63,69,49,53,58,74,60,74,65,50,91,72,43,26,73,71,67,12,31,18,6,14,9,7,12,11/19/15 0:00
98036,192129,73462,6/23/16 0:00,72,73,right,medium,medium,11,13,13,41,11,14,20,11,26,24,55,52,58,70,46,19,83,33,74,12,24,23,15,30,13,13,13,15,73,66,66,74,78,6/23/16 0:00
147569,179567,73463,10/11/13 0:00,56,65,right,high,medium,59,59,55,49,51,62,52,44,41,58,66,68,50,54,54,51,56,60,59,56,56,37,61,41,51,27,26,28,8,14,6,12,11,10/11/13 0:00
68863,179537,73574,6/2/16 0:00,70,74,right,medium,medium,61,55,67,73,70,67,71,60,71,73,64,63,68,71,69,75,71,81,74,69,52,65,69,68,71,56,61,58,10,9,6,8,11,6/2/16 0:00
133289,183365,73841,2/4/16 0:00,72,72,left,low,medium,28,18,74,48,16,38,20,15,52,48,50,55,56,68,52,25,70,60,78,18,74,78,20,38,18,76,76,74,11,10,9,7,5,2/4/16 0:00
119500,183437,73845,3/31/16 0:00,69,69,left,high,medium,70,27,57,65,33,56,67,68,57,66,75,82,70,62,62,68,75,85,73,55,73,66,48,42,45,64,69,70,13,15,6,6,15,3/31/16 0:00
125093,189779,73977,2/11/16 0:00,71,71,right,medium,medium,66,49,58,72,60,65,66,64,71,75,67,65,65,73,72,74,55,78,67,69,77,71,64,69,62,60,70,70,10,5,7,8,9,2/11/16 0:00
111872,183498,73999,5/12/16 0:00,80,80,right,high,medium,74,72,75,81,76,75,67,55,80,79,72,76,69,82,71,87,77,84,79,86,80,80,82,78,45,71,78,76,13,9,6,7,9,5/12/16 0:00
104071,185163,74009,4/7/16 0:00,74,74,right,medium,high,35,29,72,55,34,48,42,36,60,50,62,66,58,66,52,65,76,60,81,60,76,78,32,28,45,76,80,78,5,5,5,5,5,4/7/16 0:00
5090,188017,74028,4/7/16 0:00,65,65,right,medium,medium,14,10,13,28,11,12,10,12,36,21,44,44,49,66,33,21,66,34,65,11,38,19,10,31,23,18,11,13,64,61,58,70,67,4/7/16 0:00
57907,149185,74034,5/5/16 0:00,76,76,right,medium,high,64,45,61,78,60,58,62,61,76,74,68,68,64,72,64,72,55,74,74,66,79,79,57,70,57,72,77,74,8,12,7,11,5,5/5/16 0:00
60984,188031,74044,5/12/16 0:00,63,63,right,high,low,63,47,46,56,56,60,55,55,50,66,71,56,72,76,68,61,40,72,40,62,48,47,73,65,47,12,11,14,11,13,14,15,8,5/12/16 0:00
167697,190454,74049,1/7/16 0:00,67,72,left,high,medium,67,51,54,64,36,65,62,45,53,71,75,76,66,60,71,74,65,75,69,62,71,67,63,62,34,67,65,64,16,8,8,14,8,1/7/16 0:00
60070,190919,74077,1/7/16 0:00,77,77,right,medium,medium,76,78,75,78,82,83,86,76,68,86,75,74,87,74,84,80,81,74,58,82,52,40,77,83,77,29,36,27,10,8,9,10,14,1/7/16 0:00
36179,172522,74169,6/2/16 0:00,77,78,right,medium,medium,78,72,70,79,71,78,73,85,74,77,77,78,81,79,69,86,71,82,68,74,63,75,74,76,64,65,72,71,11,9,10,13,13,6/2/16 0:00
174326,146750,74213,3/22/13 0:00,66,66,left,medium,medium,61,59,47,66,54,73,71,68,60,69,74,73,81,66,72,54,57,60,58,56,49,45,64,66,46,20,25,19,14,14,9,8,8,3/22/13 0:00
127028,188599,74229,3/10/16 0:00,69,69,right,medium,medium,59,71,55,68,70,70,74,66,50,74,74,69,75,72,73,71,59,70,61,59,54,30,73,64,74,26,36,32,14,10,9,6,9,3/10/16 0:00
169721,137810,74232,8/30/11 0:00,71,71,left,medium,medium,65,66,64,71,59,73,70,73,68,74,62,55,74,72,69,71,67,64,63,70,62,38,70,71,64,23,27,27,15,14,5,12,9,8/30/11 0:00
15942,188487,74291,5/12/16 0:00,65,65,left,medium,medium,68,44,40,64,64,68,71,61,62,72,77,81,80,69,64,65,90,83,79,65,59,54,63,65,56,46,52,55,6,9,7,11,14,5/12/16 0:00
26176,146992,74302,10/16/15 0:00,68,68,left,medium,medium,64,28,60,62,28,61,72,57,70,64,73,74,68,64,60,50,72,80,71,28,60,59,49,52,38,71,72,74,6,15,15,14,13,10/16/15 0:00
56656,158738,74305,5/12/16 0:00,70,70,right,medium,medium,65,44,57,75,42,65,53,56,73,73,69,68,73,71,77,76,83,69,69,74,61,67,57,72,51,59,63,59,9,15,7,5,11,5/12/16 0:00
117021,188016,74354,4/11/14 0:00,63,63,left,medium,medium,25,25,25,25,25,25,25,25,25,25,65,56,64,60,56,25,71,28,33,25,30,25,25,25,25,25,25,25,65,56,55,64,68,4/11/14 0:00
117037,177346,74382,5/5/16 0:00,67,67,right,high,medium,66,58,45,65,65,64,59,62,62,66,78,79,89,65,77,63,63,68,67,58,32,22,70,72,57,13,13,15,12,7,7,8,15,5/5/16 0:00
24195,145047,74403,4/21/16 0:00,71,71,right,high,medium,70,32,61,68,56,64,66,51,71,70,68,65,69,75,66,65,56,68,65,46,77,76,57,67,45,70,74,72,9,16,13,8,7,4/21/16 0:00
25895,110363,74404,2/22/12 0:00,69,72,right,medium,medium,39,23,64,61,24,44,28,53,55,58,48,45,47,58,44,51,56,56,83,20,84,63,25,56,34,70,74,63,5,6,9,12,11,2/22/12 0:00
112610,149570,74410,7/5/13 0:00,62,62,right,medium,medium,45,60,65,60,60,56,51,70,38,68,57,67,58,55,61,72,69,61,75,52,59,29,65,50,61,30,49,44,5,11,12,14,6,7/5/13 0:00
45698,171016,74435,3/31/16 0:00,72,72,left,high,medium,78,44,62,73,34,65,78,83,71,71,69,73,63,72,58,75,66,72,78,56,81,72,65,59,58,65,73,76,15,16,7,14,10,3/31/16 0:00
6135,184310,74452,7/18/14 0:00,67,67,right,medium,medium,61,54,47,63,57,70,61,57,48,72,77,80,80,62,90,64,66,70,67,60,63,37,65,62,57,22,27,25,7,14,8,13,12,7/18/14 0:00
11683,189022,74468,2/22/11 0:00,60,66,right,,_0,55,59,48,67,46,67,49,59,50,61,66,67,60,68,56,58,49,66,60,46,46,39,54,59,55,12,34,42,7,11,6,6,7,2/22/11 0:00
11832,198826,74542,5/23/14 0:00,66,66,right,medium,medium,46,25,66,55,37,40,37,35,49,55,64,62,58,67,60,44,79,56,72,39,70,68,20,34,49,65,64,62,13,14,14,5,5,5/23/14 0:00
63594,177103,74633,8/31/12 0:00,69,69,right,medium,low,51,72,80,57,61,57,57,51,52,67,57,62,63,69,44,67,67,70,77,67,60,29,75,60,66,31,27,25,8,7,11,11,9,8/31/12 0:00
28137,177937,74663,4/11/14 0:00,77,78,right,high,high,25,20,70,68,25,60,27,33,60,67,61,68,69,77,52,42,72,68,86,52,90,79,38,55,42,77,77,73,7,7,12,13,13,4/11/14 0:00
41627,145620,74672,2/19/16 0:00,72,72,right,medium,medium,41,39,73,56,35,42,50,36,50,51,47,50,47,74,62,51,74,66,82,46,75,73,37,42,44,74,77,68,12,12,12,8,14,2/19/16 0:00
75371,145257,74689,9/21/15 0:00,74,74,right,medium,medium,24,15,12,24,22,11,23,11,23,14,53,54,51,71,52,24,63,45,66,23,39,21,12,38,23,14,13,14,73,71,63,77,80,9/21/15 0:00
26025,177564,74721,5/26/16 0:00,70,70,left,medium,medium,72,34,47,58,42,63,67,58,59,71,79,81,87,67,89,64,82,83,58,35,71,71,53,50,59,63,66,70,10,14,10,6,7,5/26/16 0:00
154577,113419,74734,5/31/13 0:00,70,70,left,medium,medium,76,68,52,73,63,69,85,86,77,68,62,57,68,70,80,82,62,31,49,80,53,42,66,71,83,30,34,35,7,14,12,15,12,5/31/13 0:00
150886,146458,74736,9/21/15 0:00,71,71,right,medium,medium,12,13,25,23,23,13,23,15,42,15,55,49,60,71,65,24,75,43,62,13,28,23,12,37,25,14,11,14,74,67,64,69,77,9/21/15 0:00
87603,146462,74739,10/16/15 0:00,66,66,left,medium,medium,42,34,75,50,29,33,37,49,45,44,33,54,48,62,56,60,54,50,71,36,70,72,38,47,56,69,64,61,6,12,14,14,7,10/16/15 0:00
145553,113399,74743,2/22/12 0:00,64,64,right,low,medium,63,41,48,62,38,53,63,62,55,62,63,63,56,70,62,57,51,49,74,45,76,72,30,55,59,63,69,68,5,10,11,9,11,2/22/12 0:00
12873,159579,74744,4/7/16 0:00,65,65,right,medium,medium,60,55,50,71,51,61,68,71,69,70,69,65,70,67,68,65,71,58,66,60,60,60,55,65,78,65,68,46,11,8,14,14,11,4/7/16 0:00
78165,146460,74747,3/24/16 0:00,80,80,right,medium,high,61,54,60,77,53,62,70,62,75,74,68,63,67,84,60,72,70,86,77,64,85,85,59,69,60,75,84,82,7,13,14,10,14,3/24/16 0:00
146949,146453,74751,5/12/16 0:00,67,67,right,high,high,61,45,52,65,40,61,56,40,50,64,82,83,89,70,88,60,79,81,65,45,75,55,51,53,49,68,64,70,8,15,10,13,15,5/12/16 0:00
150801,178297,74752,4/28/16 0:00,72,72,left,medium,medium,73,44,54,65,49,64,71,60,68,70,76,78,77,76,73,61,72,75,75,55,73,72,58,55,57,62,68,80,12,10,16,8,16,4/28/16 0:00
47964,110368,74757,3/27/15 0:00,72,72,left,high,medium,84,54,54,66,52,60,83,85,77,70,71,76,67,69,72,86,75,62,76,66,88,76,55,59,77,68,73,78,15,14,14,6,8,3/27/15 0:00
96888,110691,74770,2/22/12 0:00,66,66,right,high,high,62,53,57,63,57,64,70,66,57,65,64,63,65,76,70,75,80,70,72,59,78,48,71,70,63,45,43,37,15,8,14,12,15,2/22/12 0:00
161154,145595,74771,2/21/14 0:00,68,68,right,medium,high,47,47,52,72,42,53,69,60,67,66,60,61,57,60,71,73,72,79,70,68,77,75,59,70,60,57,76,63,9,11,10,7,10,2/21/14 0:00
160466,145579,74772,2/22/11 0:00,69,70,left,None,o,75,61,46,68,51,73,81,77,76,72,67,71,64,57,53,69,58,61,53,65,50,52,64,59,58,43,38,31,10,15,11,8,5,2/22/11 0:00
100430,202539,74814,4/28/16 0:00,74,77,left,high,medium,61,77,74,67,65,72,72,69,60,68,80,80,74,70,74,80,74,78,60,74,61,22,75,62,70,13,16,14,15,10,13,15,10,4/28/16 0:00
108750,176264,74827,5/30/14 0:00,65,65,left,high,medium,54,42,71,61,21,50,31,21,60,55,59,73,59,52,51,63,49,79,92,46,79,51,43,53,41,65,63,61,8,5,13,10,15,5/30/14 0:00
45248,181721,74838,4/21/16 0:00,68,68,right,medium,medium,52,70,61,59,68,72,74,59,49,70,77,77,76,65,79,75,73,59,62,72,49,43,65,59,63,19,19,21,8,16,13,13,12,4/21/16 0:00
76657,185057,74843,2/22/09 0:00,56,65,right,,_0,21,21,51,52,,33,,11,38,47,56,58,,63,,21,,66,51,21,60,48,48,,49,56,63,,6,21,38,21,21,2/22/09 0:00
89708,227802,74858,4/21/16 0:00,66,66,right,medium,medium,51,72,71,57,59,58,48,33,51,65,64,63,55,58,60,65,75,63,77,63,58,19,67,45,66,19,21,22,7,10,7,14,12,4/21/16 0:00
105434,183224,74900,2/22/12 0:00,77,80,right,medium,medium,74,65,62,79,52,74,83,83,79,81,70,66,72,75,66,79,66,70,72,78,73,52,77,81,84,41,52,32,10,10,7,5,10,2/22/12 0:00
17137,171189,74989,11/26/15 0:00,72,72,right,high,medium,45,43,75,73,47,45,44,41,70,54,34,54,57,65,56,38,76,76,78,37,71,68,42,39,36,74,78,69,6,14,6,9,11,11/26/15 0:00
180604,161801,74990,11/21/14 0:00,65,65,left,medium,medium,66,42,53,49,44,58,60,54,58,67,67,70,61,60,73,58,71,71,71,47,71,67,47,50,55,71,65,65,13,5,7,6,10,11/21/14 0:00
39531,146059,74991,2/18/16 0:00,70,70,right,medium,low,56,43,64,62,47,47,48,46,53,60,52,55,58,61,60,49,72,68,78,28,85,66,45,39,51,72,75,66,10,15,14,14,7,2/18/16 0:00
130610,171190,75001,2/11/16 0:00,71,71,right,medium,low,82,67,44,72,66,70,78,76,73,72,67,64,78,68,69,89,52,73,62,77,80,52,69,74,71,40,54,49,15,14,12,16,8,2/11/16 0:00
151237,159172,75004,4/28/16 0:00,79,79,right,medium,medium,78,62,49,87,57,74,84,85,88,80,47,33,49,80,63,74,33,70,71,77,81,80,64,85,71,72,75,69,14,13,16,6,16,4/28/16 0:00
141692,175379,75192,12/17/15 0:00,78,78,right,high,low,89,72,46,85,68,82,87,80,85,80,67,69,68,73,74,80,33,62,59,75,55,43,71,81,71,34,44,42,11,12,10,15,16,12/17/15 0:00
73775,146577,75194,4/28/16 0:00,71,71,left,medium,high,57,72,77,67,68,62,63,58,63,74,52,62,66,77,62,74,81,48,65,64,76,23,78,60,72,12,11,14,12,10,12,15,12,4/28/16 0:00
90602,109969,75195,1/14/16 0:00,66,66,right,medium,medium,18,13,13,31,12,12,14,11,26,26,55,57,58,59,54,12,71,55,76,19,61,24,12,37,11,12,13,10,70,64,66,65,71,1/14/16 0:00
66697,169093,75196,3/22/13 0:00,63,63,left,high,medium,67,47,48,57,36,60,48,51,54,66,71,73,73,61,76,71,74,62,64,49,74,63,53,58,48,59,64,67,7,10,5,6,8,3/22/13 0:00
48416,112920,75197,1/31/14 0:00,59,59,right,low,medium,36,26,61,55,27,36,40,32,36,35,34,43,35,42,50,55,48,62,74,26,78,52,35,47,41,58,67,55,6,10,5,12,9,1/31/14 0:00
90666,158216,75199,3/22/13 0:00,64,64,right,medium,medium,64,25,53,56,47,45,71,44,61,53,56,66,47,59,59,64,64,59,72,31,72,70,45,52,43,62,71,59,12,11,15,14,11,3/22/13 0:00
161217,146715,75206,8/30/11 0:00,62,63,right,medium,medium,40,26,62,59,45,43,56,46,65,55,52,48,51,57,59,53,61,44,72,40,62,61,30,48,29,64,68,55,5,8,9,7,13,8/30/11 0:00
145195,164909,75214,5/16/14 0:00,67,67,right,medium,medium,42,73,74,57,70,63,58,53,36,66,34,62,39,62,46,68,32,54,79,58,65,32,71,56,59,33,49,32,15,5,15,11,12,5/16/14 0:00
78438,157006,75216,10/16/15 0:00,64,64,right,medium,medium,72,56,72,62,51,63,72,51,66,65,57,62,65,70,73,58,92,48,62,62,55,48,72,67,63,31,41,29,11,14,13,15,11,10/16/15 0:00
91028,112549,75239,7/18/14 0:00,67,67,right,high,medium,68,63,50,66,59,64,55,60,58,67,72,77,73,79,72,80,81,84,75,59,81,68,63,59,58,53,66,58,15,9,6,5,5,7/18/14 0:00
112722,163897,75306,3/3/16 0:00,68,68,right,medium,medium,54,49,48,71,36,58,42,40,70,69,55,53,58,64,54,69,63,70,76,63,76,68,62,69,60,58,72,50,6,7,6,13,13,3/3/16 0:00
35838,189513,75307,4/21/16 0:00,82,83,right,medium,medium,85,75,63,91,72,79,85,84,86,86,61,55,74,74,69,78,57,80,73,81,72,72,79,87,83,52,55,51,5,9,12,14,8,4/21/16 0:00
9611,146439,75310,3/24/16 0:00,81,81,left,medium,medium,53,82,82,76,82,73,68,69,66,81,67,68,68,79,55,84,76,72,88,77,80,32,82,68,80,36,34,32,11,6,11,7,13,3/24/16 0:00
16404,146104,75331,11/14/14 0:00,71,71,right,medium,medium,50,47,60,74,34,52,58,56,71,68,43,34,46,72,61,68,35,68,78,61,75,75,38,70,49,62,72,59,13,8,10,6,10,11/14/14 0:00
26358,169416,75342,3/17/16 0:00,81,82,left,high,low,74,78,64,77,84,82,80,71,63,81,87,85,87,77,82,73,69,70,68,76,57,37,78,78,72,12,22,14,8,14,8,13,10,3/17/16 0:00
21138,154454,75348,5/9/14 0:00,62,62,right,medium,medium,25,25,25,30,25,25,25,25,30,20,56,52,62,60,51,29,60,43,78,25,35,23,25,25,24,25,25,25,62,61,59,58,66,5/9/14 0:00
69359,146318,75350,2/22/11 0:00,63,72,left,None,o,58,20,59,57,31,45,17,22,45,56,70,74,64,59,68,31,73,76,75,29,69,60,25,49,36,60,63,62,12,14,14,5,7,2/22/11 0:00
138201,146076,75353,8/30/10 0:00,67,70,right,None,o,56,20,52,64,31,46,49,20,58,52,67,68,59,72,74,39,70,79,80,22,69,73,29,56,55,69,71,62,6,14,14,10,9,8/30/10 0:00
18332,175388,75354,2/22/12 0:00,68,71,left,medium,medium,60,52,42,63,51,70,50,49,56,75,77,78,77,72,75,67,56,66,57,59,39,33,73,71,70,32,30,31,10,5,11,8,10,2/22/12 0:00
148571,146305,75371,5/12/16 0:00,65,65,right,medium,high,47,46,55,75,45,57,48,65,70,64,37,36,48,55,50,70,52,65,64,62,60,59,61,69,62,52,61,58,8,15,6,14,8,5/12/16 0:00
168310,177522,75373,5/12/16 0:00,71,71,right,high,medium,63,62,40,64,59,75,55,69,49,72,90,83,88,76,84,60,72,75,68,61,65,49,75,60,63,49,53,48,6,8,13,8,10,5/12/16 0:00
